date,open,high,low,close,volume,dividends,stock splits,capital gains,typical_price,vwap,vwap_sma,vwap_std,upper_band,lower_band,buy_signal
2024-03-11 00:00:00-04:00,507.262366680964,508.6535361723951,505.2948360482984,508.0573120117188,62557200,0.0,0.0,0.0,507.33522807747073,507.33522807747073,,,,,0
2024-03-12 00:00:00-04:00,510.21367747065415,514.1188989486402,507.6399758536336,513.522705078125,73114400,0.0,0.0,0.0,511.7605266267996,509.7200532601549,,,,,0
2024-03-13 00:00:00-04:00,513.8505413184442,514.0293994656538,511.2470605361051,512.7177124023438,55104100,0.0,0.0,0.0,512.6647241347009,510.5705988922142,,,,,0
2024-03-14 00:00:00-04:00,513.7114194631665,513.8704449197091,508.5939171951663,511.7041931152344,110171800,0.0,0.0,0.0,511.3895184100366,510.8703915049909,,,,,0
2024-03-15 00:00:00-04:00,508.5693041375855,510.0545334150645,506.48602862159686,508.1905212402344,107585800,1.595,0.0,0.0,508.24369442563193,510.17866011702205,,,,,0
2024-03-18 00:00:00-04:00,512.3471030376196,513.8223242549665,510.7921220456132,511.2107543945313,88893300,0.0,0.0,0.0,511.94173356503694,510.4937325657741,,,,,1
2024-03-19 00:00:00-04:00,510.5030861886356,514.3406812773414,509.47636919194895,514.0516357421875,60755300,0.0,0.0,0.0,512.622895403826,510.7254812609122,,,,,0
2024-03-20 00:00:00-04:00,514.1114592851128,518.9458388177766,513.4236756826768,518.8062744140625,69594600,0.0,0.0,0.0,517.0585963048387,511.427563304818,,,,,0
2024-03-21 00:00:00-04:00,521.7069276542877,522.4245831177392,520.2316455812768,520.520751953125,60256100,0.0,0.0,0.0,521.0589935507137,512.2710588369189,,,,,0
2024-03-22 00:00:00-04:00,520.4310048593983,520.9293969793162,519.2946562246536,519.533935546875,79023000,0.0,0.0,0.0,519.919329583615,513.0589929830436,,,,,0
2024-03-25 00:00:00-04:00,518.1284436687797,519.2747698977765,517.9390522267424,518.0985717773438,48512100,0.0,0.0,0.0,518.4374646339543,513.3789185448039,,,,,0
2024-03-26 00:00:00-04:00,519.5538635797216,519.9027745896371,516.7330078019103,517.1416625976562,65463700,0.0,0.0,0.0,517.9258149964012,513.7167687794704,511.1456206772995,1.7863050117637052,512.9319256890632,509.3593156655358,0
2024-03-27 00:00:00-04:00,520.0323437649558,521.5275201709945,517.819451047799,521.4876098632812,82999800,0.0,0.0,0.0,520.2781936940249,514.2816850971404,511.7244920956053,1.5490303242221881,513.2735224198275,510.1754617713831,0
2024-03-28 00:00:00-04:00,521.5275038479859,522.9229652799493,521.098893925669,521.387939453125,96294900,0.0,0.0,0.0,521.8032662195811,514.9647673130996,512.1615516000173,1.6674368112394833,513.8289884112568,510.49411478877784,0
2024-04-01 00:00:00-04:00,522.1455084552367,522.6937276225904,519.2946592750098,520.4808349609375,62477500,0.0,0.0,0.0,520.8230739528459,515.2907480572695,512.5548973637719,1.8087637663103615,514.3636611300823,510.7461335974616,0
2024-04-02 00:00:00-04:00,516.5734627676684,517.3110733824194,514.8191127439995,517.1715698242188,74230300,0.0,0.0,0.0,516.4339186502126,515.3616381933513,512.9291679211353,1.8913002425060916,514.8204681636414,511.03786767862925,0
2024-04-03 00:00:00-04:00,516.0551172277823,519.2747717539253,516.0052901826223,517.7396850585938,59155800,0.0,0.0,0.0,517.6732489983805,515.4704953082123,513.3701541870679,1.8067199749637826,515.1768741620317,511.56343421210414,0
2024-04-04 00:00:00-04:00,521.8365126123222,522.1853627659965,511.111104294994,511.4201049804688,96858100,0.0,0.0,0.0,514.9055240138197,515.4300517657673,513.7815141204006,1.6471843883518393,515.4286985087525,512.1343297320487,0
2024-04-05 00:00:00-04:00,512.8056739414428,518.7664245993375,512.3571088377373,516.7628784179688,74482100,0.0,0.0,0.0,515.9621372850146,515.4578135988842,514.175875148565,1.3964167181625509,515.5722918667275,512.7794584304024,1
2024-04-08 00:00:00-04:00,517.4805506343731,518.5072067417511,516.2245927866272,517.0518798828125,48401800,0.0,0.0,0.0,517.261226470397,515.5169548376856,514.516657776304,1.1402336007897511,515.6568913770938,513.3764241755142,0
2024-04-09 00:00:00-04:00,518.8262225747569,519.0754186470791,512.6959748600776,517.6500244140625,68124400,0.0,0.0,0.0,516.4738059737398,515.5591715094329,514.79066716568,0.9266069996433153,515.7172741653234,513.8640601660367,0
2024-04-10 00:00:00-04:00,511.828779291004,514.5001538955246,510.4432953613143,512.4667358398438,82652800,0.0,0.0,0.0,512.4700616988943,515.4022143701754,514.9859356146078,0.7605227360431115,515.7464583506509,514.2254128785647,0
2024-04-11 00:00:00-04:00,514.0216818131133,517.8094497000849,510.4332829389045,516.334228515625,70099000,0.0,0.0,0.0,514.8589870515381,515.3797724120675,515.1526734368798,0.5721831156594173,515.7248565525392,514.5804903212204,1
2024-04-12 00:00:00-04:00,512.7159145142723,514.1612638578232,507.4429172659005,509.2072448730469,92469100,0.0,0.0,0.0,510.27047533225686,515.1157260388102,515.2692532084914,0.3539108135685105,515.6231640220599,514.9153423949228,0
2024-04-15 00:00:00-04:00,513.4734993236136,513.6429356190649,501.9606224518471,502.8278503417969,92101400,0.0,0.0,0.0,506.14380280423626,514.6765125926493,515.3021554997837,0.2595172857111711,515.5616727854948,515.0426382140726,0
2024-04-16 00:00:00-04:00,503.316266631793,504.87124770548456,500.5950345431116,501.9107971191406,73484000,0.0,0.0,0.0,502.45902645591224,514.2172527740186,515.2398626215271,0.3997112299799318,515.6395738515071,514.8401513915471,0
2024-04-17 00:00:00-04:00,504.42268229635664,504.5921490117264,497.51497440556665,498.94036865234375,75910300,0.0,0.0,0.0,500.34916402321227,513.6988635040129,515.1072055754223,0.5968381835767537,515.7040437589991,514.5103673918455,0
2024-04-18 00:00:00-04:00,500.3657769686805,502.5088570574245,496.956761393241,497.9136657714844,74548100,0.0,0.0,0.0,499.12642807404995,513.1828626296206,514.9256409451114,0.8068538916602181,515.7324948367716,514.1187870534511,0
2024-04-19 00:00:00-04:00,497.8339233192184,498.8506322931423,492.2718502244604,493.5676879882813,102129100,0.0,0.0,0.0,494.89672350196133,512.336842553884,514.664503215584,1.0765196909654444,515.7410229065495,513.5879835246185,0
2024-04-22 00:00:00-04:00,496.2291002358965,500.7644869205067,493.8368240694402,498.113037109375,67961000,0.0,0.0,0.0,497.5714493664406,511.8958361025165,514.3699852436465,1.3068492319720129,515.6768344756185,513.0631360116745,0
2024-04-23 00:00:00-04:00,500.1664060696842,504.4625438079266,497.9236414788385,504.0239562988281,64633600,0.0,0.0,0.0,502.1367138618644,511.6262825947719,514.0506909933039,1.4742502544907041,515.5249412477946,512.5764407388132,0
2024-04-24 00:00:00-04:00,504.9310248019685,505.73841760700446,501.51206214168633,503.7847290039063,55928100,0.0,0.0,0.0,503.67840291753237,511.44075884989417,513.7110079943211,1.5720500106495119,515.2830580049706,512.1389579836716,0
2024-04-25 00:00:00-04:00,497.5747728035381,502.64840117117535,495.8902049259023,501.8709106445313,69122400,0.0,0.0,0.0,500.1365055805363,511.12378237791813,513.3413922333616,1.6187366532521625,514.9601288866138,511.72265558010946,0
2024-04-26 00:00:00-04:00,504.721718239114,508.2403654748059,504.0738145513012,506.6255798339844,64306100,0.0,0.0,0.0,506.31325328669715,511.00148213665034,512.9746645472345,1.6078702149751876,514.5825347622097,511.3667943322593,0
2024-04-29 00:00:00-04:00,508.449671597665,509.1075528493304,505.61880799377946,508.4197692871094,46415400,0.0,0.0,0.0,507.7153767100731,510.9422675544715,512.6048724757683,1.511857752193034,514.1167302279613,511.09301472357527,0
2024-04-30 00:00:00-04:00,506.9246108674953,507.9213951472284,500.3657836914063,500.3657836914063,77483600,0.0,0.0,0.0,502.884320843347,510.70695353183754,512.2374747668538,1.375790360484848,513.6132651273387,510.8616844063689,0
2024-05-01 00:00:00-04:00,499.7677144385784,506.5558130505009,498.2625604196767,498.7410278320313,80242800,0.0,0.0,0.0,501.1864671007363,510.42748087801766,511.88338879063446,1.2300569127755459,513.11344570341,510.65333187785893,0
2024-05-02 00:00:00-04:00,502.528769823619,504.2631950909653,497.9435562237642,503.4059448242188,62550200,0.0,0.0,0.0,501.87089871298275,510.2360652467787,511.5516231633646,1.0698076582981686,512.6214308216628,510.48181550506644,0
2024-05-03 00:00:00-04:00,509.5162566822298,510.90177101459005,506.9246114679655,509.6458435058594,72756700,0.0,0.0,0.0,509.157408662805,510.20870951226686,511.2607769973857,0.8927511497872046,512.1535281471729,510.36802584759846,0
2024-05-06 00:00:00-04:00,512.0979354776279,514.9487239818252,511.64937037366593,514.9088745117188,47264700,0.0,0.0,0.0,513.83565628907,510.2674954588823,511.0178297331575,0.6974606752451435,511.71529040840267,510.32036905791233,1
2024-05-07 00:00:00-04:00,515.8956831550241,516.9024450386478,514.789267176321,515.47705078125,52561300,0.0,0.0,0.0,515.7229209987396,510.36408541270214,510.8534333047257,0.5810834641787118,511.4345167689044,510.27234984054695,0
2024-05-08 00:00:00-04:00,513.6030691416237,516.0750746456811,513.4834598971618,515.52685546875,42047200,0.0,0.0,0.0,515.0284633371976,510.429227251213,510.7312159004504,0.48881489077368273,511.22003079122413,510.2424010096767,0
2024-05-09 00:00:00-04:00,515.7162472242221,518.5371637254024,515.0484188024253,518.4972534179688,43643700,0.0,0.0,0.0,517.3609453152654,510.52827423979886,510.63971520420256,0.400898125037215,511.04061332923976,510.23881707916536,0
2024-05-10 00:00:00-04:00,520.1320127003125,520.9593607034861,517.9191807588884,519.1651611328125,52233200,0.0,0.0,0.0,519.3479008650623,510.67656411820997,510.57603230989565,0.3131849817999111,510.88921729169556,510.26284732809575,0
2024-05-13 00:00:00-04:00,520.8795816495212,520.9892133170371,518.068642729301,519.23486328125,36716400,0.0,0.0,0.0,519.4309064425294,510.77882170346044,510.54728558702413,0.2713786474632454,510.81866423448736,510.2759069395609,0
2024-05-14 00:00:00-04:00,519.4342275520697,522.1455123568275,518.8860083806196,521.6171875,57535900,0.0,0.0,0.0,520.8829027458156,510.96044439645607,510.5438657753413,0.2653257736965364,510.80919154903785,510.2785400016448,0
2024-05-15 00:00:00-04:00,524.1391058601715,528.3754391380512,523.4911717291769,528.076416015625,59504900,0.0,0.0,0.0,526.6476756276178,511.2467526433923,510.5692395327513,0.31651159234082454,510.8857511250921,510.25272794041047,0
2024-05-16 00:00:00-04:00,528.1760438564638,529.8107846296507,526.8403261908398,526.9898681640625,50244800,0.0,0.0,0.0,527.8803263281843,511.4991993610353,510.63526001851784,0.4151156630862083,511.05037568160407,510.2201443554316,0
2024-05-17 00:00:00-04:00,527.1094799982458,527.8172187220256,525.6242811909807,527.7474365234375,59187600,0.0,0.0,0.0,527.0629788121479,511.772564434029,510.7473503148521,0.5218019041622072,511.2691522190143,510.2255484106899,0
2024-05-20 00:00:00-04:00,527.8670541909717,529.8506451579073,527.4683161466429,528.35546875,37764200,0.0,0.0,0.0,528.5581433515167,511.958590544008,510.8908940896212,0.5995060229927699,511.490400112614,510.29138806662843,0
2024-05-21 00:00:00-04:00,527.5779777569714,529.8107646611304,527.3686311701265,529.6512451171875,33437000,0.0,0.0,0.0,528.9435469828148,512.1236377754476,511.0504714448862,0.6538128865810282,511.70428433146725,510.3966585583052,0
2024-05-22 00:00:00-04:00,528.9435910957411,529.6712241359859,525.9033504362835,528.126220703125,48390000,0.0,0.0,0.0,527.9002650917981,512.3424247355056,511.2233822179382,0.7006165130853372,511.9239987310235,510.5227657048529,0
2024-05-23 00:00:00-04:00,531.2461666505624,531.3557983189735,523.0326131578631,524.2686767578125,57211200,0.0,0.0,0.0,526.2190294115497,512.566272651428,511.40689782116533,0.7422524980710858,512.1491503192365,510.66464532309425,0
2024-05-24 00:00:00-04:00,526.152573970139,528.5648358055848,525.1857223916041,527.7374877929688,41258400,0.0,0.0,0.0,527.1626819967192,512.7341237168226,511.59897252663274,0.7641574685891281,512.3631299952218,510.8348150580436,0
2024-05-28 00:00:00-04:00,528.5648048650257,528.8040233513246,525.4149325584038,528.1062622070312,36269600,0.0,0.0,0.0,527.4417393722532,512.8813151319788,511.7950592676478,0.766331913660367,512.5613911813082,511.0287273539874,0
2024-05-29 00:00:00-04:00,523.9895707481159,525.6143340466289,523.6805700444107,524.408203125,45190300,0.0,0.0,0.0,524.5677024053465,513.0252417334418,511.99078240225043,0.7545340269237195,512.7453164291742,511.23624837532674,0
2024-05-30 00:00:00-04:00,522.8332742385177,523.5110802018719,519.6535301693403,520.9293823242188,46468500,0.0,0.0,0.0,521.3646642318104,513.1295322430907,512.1866749472197,0.715411729524216,512.9020866767439,511.4712632176955,0
2024-05-31 00:00:00-04:00,521.9063202695489,525.8037201273548,516.6930969914932,525.6741333007812,90785800,0.0,0.0,0.0,522.7236501398764,513.3583500310342,512.3865004167678,0.6755450250246814,513.0620454417925,511.71095539174314,0
2024-06-03 00:00:00-04:00,527.3188306057978,527.607876140248,520.9194318293966,526.1027221679688,46835700,0.0,0.0,0.0,524.8766767125377,513.4983481794114,512.5741333781028,0.6420619349493207,513.2161953130521,511.9320714431535,0
2024-06-04 00:00:00-04:00,524.7670705861944,527.448422715758,523.271894175781,526.6908569335938,34632700,0.0,0.0,0.0,525.8037246083776,513.6079584685249,512.7498633037268,0.6088303172206825,513.3586936209475,512.141032986506,0
2024-06-05 00:00:00-04:00,529.0632004530347,532.9705777122101,527.0297216284232,532.9506225585938,47610400,0.0,0.0,0.0,530.9836406330757,513.8181561706712,512.9203292817804,0.5965697916652255,513.5168990734456,512.3237594901151,0
2024-06-06 00:00:00-04:00,533.2596521088368,533.6982396399549,530.9670603575372,532.940673828125,30808500,0.0,0.0,0.0,532.5353246085391,513.9635374617833,513.087408191595,0.5833452308130895,513.6707534224081,512.504062960782,0
2024-06-07 00:00:00-04:00,531.9438746415309,535.1635292517811,530.8274811096986,532.2927856445312,43224500,0.0,0.0,0.0,532.761265335337,514.1661778565879,513.2576198650233,0.5744906559290465,513.8321105209524,512.6831292090943,0
2024-06-10 00:00:00-04:00,531.465433426715,534.2663948110896,530.8574096191727,533.9374389648438,35729300,0.0,0.0,0.0,533.0204144650353,514.3326997687675,513.4234761177952,0.5735495355151485,513.9970256533103,512.8499265822801,0
2024-06-11 00:00:00-04:00,532.3525840629304,535.2831322595525,530.3390603627206,535.2233276367188,36383400,0.0,0.0,0.0,533.615173419664,514.5045758632521,513.5850013854472,0.5830518219896149,514.1680532074369,513.0019495634575,0
2024-06-12 00:00:00-04:00,539.8882918577245,542.3702750607599,538.5625516876748,539.619140625,63251300,0.0,0.0,0.0,540.1839891244782,514.8964312263977,513.7651936779118,0.6285385626403825,514.3937322405523,513.1366551152714,0
2024-06-13 00:00:00-04:00,541.4033885827131,541.5828024466692,537.8548390937426,540.7056274414062,44760900,0.0,0.0,0.0,540.0477563272726,515.1651303588786,513.9555116134867,0.6802137631605382,514.6357253766472,513.2752978503262,0
2024-06-14 00:00:00-04:00,539.1406924442229,541.064478826118,538.1139754213309,541.0346069335938,40089900,0.0,0.0,0.0,540.0710203936809,515.4011824503631,514.1535066732303,0.7288681134100116,514.8823747866403,513.4246385598202,0
2024-06-17 00:00:00-04:00,540.3368216574496,546.7660922184808,539.8683014251333,545.3406372070312,55839500,0.0,0.0,0.0,543.9916769502152,515.7736927797862,514.3738533846215,0.788415171078252,515.1622685556997,513.5854382135433,0
2024-06-18 00:00:00-04:00,545.4004561707807,546.855783111693,544.9718462339583,546.7261962890625,41376400,0.0,0.0,0.0,546.1846085449046,516.0644861932756,514.5993647314749,0.8556927615406477,515.4550574930156,513.7436719699342,0
2024-06-20 00:00:00-04:00,547.6731227203468,548.3509286873629,543.4268122209437,545.240966796875,70328200,0.0,0.0,0.0,545.6729025683939,516.5380137232578,514.8526701934621,0.945346002277123,515.7980161957393,513.907324191185,0
2024-06-21 00:00:00-04:00,544.4000244140625,545.6500244140625,543.02001953125,544.510009765625,64513900,1.759,0.0,0.0,544.3933512369791,516.9407651707869,515.1304040853173,1.0320178682449683,516.1624219535623,514.0983862170723,0
2024-06-24 00:00:00-04:00,544.3300170898438,546.9500122070312,542.6199951171875,542.739990234375,45528700,0.0,0.0,0.0,544.1033325195312,517.2151262292153,515.4134849235294,1.1028114641619082,516.5162963876913,514.3106734593674,0
2024-06-25 00:00:00-04:00,543.989990234375,545.2000122070312,542.4400024414062,544.8300170898438,38273300,0.0,0.0,0.0,544.1566772460938,517.441962684149,515.7033536920597,1.1434482111827402,516.8468019032425,514.559905480877,0
2024-06-26 00:00:00-04:00,543.6900024414062,546.239990234375,543.030029296875,545.510009765625,38550600,0.0,0.0,0.0,544.9266764322916,517.6730888785307,515.9955962772217,1.162844879082927,517.1584411563047,514.8327513981387,0
2024-06-27 00:00:00-04:00,545.3699951171875,546.9600219726562,544.6099853515625,546.3699951171875,35041500,0.0,0.0,0.0,545.9800008138021,517.8878199802552,516.2918562948457,1.1535059643966081,517.4453622592423,515.1383503304492,0
2024-06-28 00:00:00-04:00,547.1599731445312,550.280029296875,542.9500122070312,544.219970703125,76144500,0.0,0.0,0.0,545.8166707356771,518.3407289243776,516.6115357166061,1.144691487909018,517.7562272045151,515.4668442286971,0
2024-07-01 00:00:00-04:00,545.6300048828125,545.8800048828125,542.52001953125,545.3400268554688,40297800,0.0,0.0,0.0,544.5800170898438,518.5640045745595,516.9171668289529,1.1347058623407815,518.0518726912936,515.7824609666121,0
2024-07-02 00:00:00-04:00,543.7000122070312,549.010009765625,543.6500244140625,549.010009765625,40434800,0.0,0.0,0.0,547.2233479817709,518.8066304891978,517.2206251731462,1.1102222899992897,518.3308474631456,516.1104028831469,0
2024-07-03 00:00:00-04:00,548.6900024414062,551.8300170898438,548.6500244140625,551.4600219726562,32789900,0.0,0.0,0.0,550.6466878255209,519.0237296951949,517.5225041102156,1.0619780963977092,518.5844822066133,516.4605260138178,0
2024-07-05 00:00:00-04:00,551.77001953125,555.0499877929688,551.1199951171875,554.6400146484375,41488400,0.0,0.0,0.0,553.6033325195312,519.3195039056683,517.8179883707056,1.0237590299995916,518.8417474007052,516.794229340706,0
2024-07-08 00:00:00-04:00,555.4400024414062,556.25,554.1900024414062,555.280029296875,36110500,0.0,0.0,0.0,555.2400105794271,519.5849451205678,518.1113599479801,0.9790288206345277,519.0903887686146,517.1323311273455,0
2024-07-09 00:00:00-04:00,556.260009765625,557.1799926757812,555.52001953125,555.8200073242188,27289700,0.0,0.0,0.0,556.17333984375,519.78814147363,518.3822039271778,0.9534326575382052,519.335636584716,517.4287712696396,0
2024-07-10 00:00:00-04:00,557.0700073242188,561.6699829101562,556.77001953125,561.3200073242188,38701200,0.0,0.0,0.0,559.9200032552084,520.101744673804,518.6456188857625,0.9556434083461862,519.6012622941087,517.6899754774163,0
2024-07-11 00:00:00-04:00,561.4400024414062,562.3300170898438,555.8300170898438,556.47998046875,53054200,0.0,0.0,0.0,558.2133382161459,520.5056839043873,518.9198320253602,0.9796574561368436,519.899489481497,517.9401745692234,0
2024-07-12 00:00:00-04:00,557.6300048828125,563.6699829101562,557.1500244140625,559.989990234375,53084400,0.0,0.0,0.0,560.2699991861979,520.9229548853677,519.209914708795,1.0169313862996916,520.2268460950947,518.1929833224954,0
2024-07-15 00:00:00-04:00,562.030029296875,564.8400268554688,559.6300048828125,561.530029296875,40584300,0.0,0.0,0.0,562.0000203450521,521.2498774945902,519.5079804268,1.0492049092144906,520.5571853360145,518.4587755175855,0
2024-07-16 00:00:00-04:00,562.8699951171875,565.1599731445312,562.0999755859375,564.8599853515625,36475300,0.0,0.0,0.0,564.0399780273438,521.5537799637259,519.8134770920892,1.0681154891345226,520.8815925812237,518.7453616029547,0
2024-07-17 00:00:00-04:00,558.7999877929688,560.510009765625,556.6099853515625,556.9400024414062,57119000,0.0,0.0,0.0,558.0199991861979,521.9548866818859,520.1146569052149,1.1232143075356333,521.2378712127505,518.9914425976793,0
2024-07-18 00:00:00-04:00,558.510009765625,559.52001953125,550.4299926757812,552.6599731445312,56270400,0.0,0.0,0.0,554.2033284505209,522.300584503335,520.4260385659462,1.1711675812529645,521.5972061471991,519.2548709846933,0
2024-07-19 00:00:00-04:00,552.4199829101562,554.0800170898438,547.9099731445312,548.989990234375,65509100,0.0,0.0,0.0,550.32666015625,522.6460346947927,520.7459889164124,1.2122649766243005,521.9582538930367,519.5337239397882,0
2024-07-22 00:00:00-04:00,553.0,555.27001953125,551.02001953125,554.6500244140625,43346700,0.0,0.0,0.0,553.6466878255209,522.8968307243772,521.068747335511,1.2275369945056485,522.2962843300166,519.8412103410054,0
2024-07-23 00:00:00-04:00,554.5399780273438,556.739990234375,553.280029296875,553.780029296875,34439600,0.0,0.0,0.0,554.6000162760416,523.0993061015133,521.3837308518315,1.2228156309545974,522.6065464827861,520.1609152208769,0
2024-07-24 00:00:00-04:00,548.8599853515625,549.1699829101562,540.2899780273438,541.22998046875,74515300,0.0,0.0,0.0,543.5633138020834,523.3782309500926,521.6998380042919,1.205720248470947,522.9055582527628,520.494117755821,0
2024-07-25 00:00:00-04:00,541.3499755859375,547.4600219726562,537.4500122070312,538.4099731445312,61158300,0.0,0.0,0.0,541.1066691080729,523.5743616348487,522.0153563510601,1.1542808774180693,523.1696372284781,520.861075473642,0
2024-07-26 00:00:00-04:00,542.280029296875,547.1900024414062,541.489990234375,544.4400024414062,53763800,0.0,0.0,0.0,544.3733317057291,523.774692629733,522.3214353473875,1.0856564855134532,523.407091832901,521.235778861874,0
2024-07-29 00:00:00-04:00,546.02001953125,547.0499877929688,542.719970703125,544.760009765625,39515800,0.0,0.0,0.0,544.8433227539062,523.9227942437406,522.6061945423336,1.0117264035843005,523.6179209459178,521.5944681387493,0
2024-07-30 00:00:00-04:00,546.260009765625,547.3400268554688,538.52001953125,542.0,46853600,0.0,0.0,0.0,542.6200154622396,524.0773438795202,522.8690602918463,0.9420141513665938,523.8110744432129,521.9270461404797,0
2024-07-31 00:00:00-04:00,548.97998046875,553.5,547.5800170898438,550.8099975585938,65663400,0.0,0.0,0.0,550.6300048828125,524.3814164695308,523.1300218730913,0.8846958485954602,524.0147177216868,522.2453260244959,0
2024-08-01 00:00:00-04:00,552.5700073242188,554.8699951171875,539.4299926757812,543.010009765625,76428700,0.0,0.0,0.0,545.7699991861979,524.6627579716921,523.3891033737551,0.8349641741372731,524.2240675478924,522.5541391996178,0
2024-08-02 00:00:00-04:00,535.75,536.989990234375,528.5999755859375,532.9000244140625,82789100,0.0,0.0,0.0,532.8299967447916,524.7774938833958,523.6243206405477,0.7906005559569742,524.4149211965047,522.8337200845907,0
2024-08-05 00:00:00-04:00,511.6400146484375,523.5800170898438,510.2699890136719,517.3800048828125,146267400,0.0,0.0,0.0,517.076670328776,524.5909898801108,523.815187755279,0.7148140649400712,524.530001820219,523.100373690339,0
2024-08-06 00:00:00-04:00,519.219970703125,529.75,517.8699951171875,522.1500244140625,84826300,0.0,0.0,0.0,523.2566731770834,524.5725084534431,523.9757272351666,0.6408723662172015,524.6165996013838,523.3348548689494,0
2024-08-07 00:00:00-04:00,528.469970703125,531.5900268554688,518.0499877929688,518.6599731445312,70698300,0.0,0.0,0.0,522.7666625976562,524.5518997376096,524.1136496529358,0.560647129281388,524.6742967822172,523.5530025236544,0
2024-08-08 00:00:00-04:00,523.9099731445312,531.2899780273438,521.8400268554688,530.6500244140625,63276600,0.0,0.0,0.0,527.9266764322916,524.5860218563918,524.2375426325091,0.47363452086641505,524.7111771533755,523.7639081116426,1
2024-08-09 00:00:00-04:00,529.8099975585938,534.510009765625,528.5599975585938,532.989990234375,45619600,0.0,0.0,0.0,532.0199991861979,524.6398198651092,524.3426750420939,0.3998184559282122,524.7424934980221,523.9428565861657,0
2024-08-12 00:00:00-04:00,534.2100219726562,535.72998046875,530.9500122070312,533.27001953125,42542100,0.0,0.0,0.0,533.3166707356771,524.6979837661881,524.4363102197054,0.328789932180654,524.765100151886,524.1075202875248,0
2024-08-13 00:00:00-04:00,536.530029296875,542.280029296875,536.280029296875,542.0399780273438,52333100,0.0,0.0,0.0,540.2000122070312,524.8247696513154,524.5238166381706,0.27142811368938013,524.79524475186,524.2523885244813,0
2024-08-14 00:00:00-04:00,542.8499755859375,544.9600219726562,540.1199951171875,543.75,42446900,0.0,0.0,0.0,542.9433390299479,524.9441696599066,524.6089312561845,0.2213471555129537,524.8302784116975,524.3875841006716,0
2024-08-15 00:00:00-04:00,549.5,553.3599853515625,548.8800048828125,553.0700073242188,60846800,0.0,0.0,0.0,551.7699991861979,525.1952091600313,524.7020866962271,0.21233370074342958,524.9144203969705,524.4897529954836,0
2024-08-16 00:00:00-04:00,551.4199829101562,555.02001953125,551.260009765625,554.3099975585938,44430700,0.0,0.0,0.0,553.5300089518229,525.3875169446779,524.7859284024893,0.2660440250442159,525.0519724275335,524.519884377445,0
2024-08-19 00:00:00-04:00,554.72998046875,559.6099853515625,553.8599853515625,559.6099853515625,39121800,0.0,0.0,0.0,557.6933186848959,525.5794303371767,524.8623177662797,0.346806731926462,525.2091244982062,524.5155110343533,0
2024-08-20 00:00:00-04:00,559.1500244140625,560.8400268554688,557.3300170898438,558.7000122070312,33732300,0.0,0.0,0.0,558.9566853841146,525.7495222481393,524.9433201300083,0.42897595914548736,525.3722960891538,524.5143441708627,0
2024-08-21 00:00:00-04:00,559.77001953125,562.1099853515625,554.72998046875,560.6199951171875,41514600,0.0,0.0,0.0,559.1533203125,525.9577163974582,525.0572140064539,0.5021250758791596,525.559339082333,524.5550889305748,0
2024-08-22 00:00:00-04:00,562.5599975585938,563.1799926757812,554.97998046875,556.219970703125,56121500,0.0,0.0,0.0,558.1266479492188,526.2264944828779,525.1950461755736,0.5782206552227126,525.7732668307963,524.6168255203509,0
2024-08-23 00:00:00-04:00,559.530029296875,563.0900268554688,557.2899780273438,562.1300048828125,50639400,0.0,0.0,0.0,560.836669921875,526.485469824541,525.3561770161512,0.6479147297370301,526.0040917458882,524.7082622864141,0
2024-08-26 00:00:00-04:00,563.1799926757812,563.9099731445312,559.0499877929688,560.7899780273438,35788600,0.0,0.0,0.0,561.2499796549479,526.6683456429055,525.5297039983606,0.6996776296258876,526.2293816279864,524.8300263687347,0
2024-08-27 00:00:00-04:00,559.489990234375,562.0599975585938,558.3200073242188,561.5599975585938,32693900,0.0,0.0,0.0,560.6466674804688,526.830848910144,525.7122897521134,0.7315034493518724,526.4437932014653,524.9807863027615,0
2024-08-28 00:00:00-04:00,561.2100219726562,561.6500244140625,555.0399780273438,558.2999877929688,41066000,0.0,0.0,0.0,558.3299967447916,527.0189423018836,525.9057029634215,0.7456352062980882,526.6513381697196,525.1600677571234,0
2024-08-29 00:00:00-04:00,560.3099975585938,563.6799926757812,557.1799926757812,558.3499755859375,38715200,0.0,0.0,0.0,559.7366536458334,527.2020972797385,526.1038135991234,0.7481454634931923,526.8519590626166,525.3556681356303,0
2024-08-30 00:00:00-04:00,560.77001953125,564.2000122070312,557.1400146484375,563.6799926757812,62700100,0.0,0.0,0.0,561.67333984375,527.511810568963,526.3177836748781,0.7534901255002702,527.0712738003784,525.5642935493778,0
2024-09-03 00:00:00-04:00,560.469970703125,560.8099975585938,549.510009765625,552.0800170898438,60491400,0.0,0.0,0.0,554.1333414713541,527.740587909457,526.5298985706635,0.7669008862043096,527.2967994568678,525.7629976844592,0
2024-09-04 00:00:00-04:00,550.2000122070312,554.4299926757812,549.4600219726562,550.9500122070312,47224900,0.0,0.0,0.0,551.6133422851562,527.8996827049924,526.7392457173564,0.7695845823438998,527.5088302997003,525.9696611350125,0
2024-09-05 00:00:00-04:00,550.8900146484375,553.7999877929688,547.0999755859375,549.6099853515625,44264300,0.0,0.0,0.0,550.1699829101562,528.0379303334687,526.9441207170474,0.7599395641782518,527.7040602812257,526.1841811528692,0
